caseid,dAge,dAncstry1,dAncstry2,iAvail,iCitizen,iClass,dDepart,iDisabl1,iDisabl2,iEnglish,iFeb55,iFertil,dHispanic,dHour89,dHours,iImmigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,iKorean,iLang1,iLooking,iMarital,iMay75880,iMeans,iMilitary,iMobility,iMobillim,dOccup,iOthrserv,iPerscare,dPOB,dPoverty,dPwgt1,iRagechld,dRearning,iRelat1,iRelat2,iRemplpar,iRiders,iRlabor,iRownchld,dRpincome,iRPOB,iRrelchld,iRspouse,iRvetserv,iSchool,iSept80,iSex,iSubfam1,iSubfam2,iTmpabsnt,dTravtime,iVietnam,dWeek89,iWork89,iWorklwk,iWWII,iYearsch,iYearwrk,dYrsserv
2023274,3,1,1,0,0,1,0,2,2,0,0,2,0,3,0,0,1,0,0,1,0,0,0,0,9,0,2,2,0,0,0,4,2,2,2,0,2,0,2,2,1,2,1,0,0,0,6,0,2,23,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,11,2,0
866575,2,1,2,0,0,4,2,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,10,0,2,0,4,0,1,4,2,2,2,0,2,0,2,0,4,2,3,0,0,5,1,0,2,10,0,6,0,1,0,1,0,0,0,6,0,1,1,1,0,10,1,0
2080295,2,3,1,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,4,1,2,0,0,2,0,1,2,0,0,11,0,0,0,3,0,0,10,0,6,0,2,0,0,0,0,3,0,0,0,2,2,0,8,7,0
436098,2,3,1,0,0,1,0,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,8,0,1,2,4,0,0,3,2,2,3,0,2,0,2,2,0,2,2,0,0,0,2,0,2,10,0,6,0,2,0,0,0,0,2,0,0,1,1,2,0,11,1,0
1655814,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,134,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2039851,4,3,1,0,4,5,2,2,2,3,0,0,0,3,3,2,2,0,0,0,0,0,0,0,10,0,1,0,0,0,1,4,2,2,2,0,2,4,2,2,0,3,0,0,0,1,1,0,3,52,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,15,1,0
1221889,4,2,1,0,0,1,4,2,2,0,0,3,0,1,1,0,2,0,0,1,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,0,2,2,2,3,1,0,0,1,1,0,3,24,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,14,1,0
1809442,4,1,12,4,0,9,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,12,0,2,1,4,0,0,4,1,2,8,0,2,0,1,1,3,0,0,0,0,0,3,0,2,10,0,6,0,2,0,1,0,0,3,0,0,0,2,2,0,12,5,0
629712,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,4,0,2,0,141,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1002741,4,11,1,0,0,1,3,2,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,2,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,5,0,2,1,0,0,10,1,0
1227263,4,1,2,0,0,1,1,2,2,0,0,3,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,2,0,1,4,2,2,6,0,2,0,2,1,2,2,0,0,0,2,1,0,2,10,0,4,0,1,0,1,0,0,0,5,0,2,1,1,0,11,1,0
2196386,7,1,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,3,22,0,1,0,2,0,1,0,0,3,0,0,0,2,2,0,11,6,0
122863,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141066,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,134,0,0,1,0,24,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
87295,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,112,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200608,5,2,1,0,0,1,4,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,1,2,6,0,2,0,2,2,0,4,0,0,0,1,1,0,4,21,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,15,1,0
653608,6,1,2,0,0,3,3,2,2,0,0,1,0,2,3,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,10,1,0
1580098,3,1,12,0,0,1,2,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,1,2,6,0,2,0,2,0,0,3,2,0,0,1,1,0,3,10,0,6,0,1,0,0,0,0,0,4,0,2,1,1,0,10,1,0
1650032,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,221,0,0,1,0,23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0
442583,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
596249,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0
501087,3,2,1,4,0,6,0,2,2,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,0,0,4,1,2,4,0,2,0,2,0,0,2,2,0,0,0,3,0,2,10,0,1,0,1,0,0,1,1,1,0,0,1,1,2,0,7,1,0
241596,3,1,1,0,0,1,5,2,2,1,0,0,0,3,5,0,2,0,0,0,0,0,0,0,7,0,1,0,4,0,10,4,2,2,3,0,2,0,2,1,0,3,0,0,0,0,1,0,3,10,0,6,0,1,0,0,0,0,0,2,0,2,1,1,0,9,1,0
432713,5,1,1,0,4,1,4,2,2,1,0,4,0,2,2,7,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,4,2,2,2,0,2,2,2,0,4,2,1,0,0,1,1,0,2,52,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,5,1,0
528175,2,1,2,0,0,1,5,2,2,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,2,0,2,0,2,2,4,2,2,0,0,1,1,0,2,10,0,6,0,2,0,1,0,0,0,2,0,1,1,1,0,7,1,0
325480,4,1,2,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,2,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
190801,6,1,1,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,0,4,0,1,0,0,0,6,0,0,21,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
302630,5,11,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,2,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
637084,6,1,1,0,0,7,3,1,2,1,0,0,0,3,4,0,1,0,0,0,0,0,0,0,8,1,1,0,0,0,1,2,1,1,6,0,1,0,2,1,0,2,0,0,0,1,1,0,2,21,0,1,8,1,0,0,0,0,0,4,0,2,1,1,0,10,1,1
1302924,6,1,1,0,0,1,0,2,2,0,0,7,0,5,0,0,1,0,0,0,0,0,0,1,4,0,2,2,0,0,0,4,1,2,6,0,2,0,2,1,4,2,1,0,0,0,3,0,2,10,0,1,0,1,0,1,0,0,1,0,0,1,1,2,0,8,2,0
513172,6,11,1,0,0,1,3,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,5,0,2,0,2,1,0,4,1,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,6,1,0
1283598,7,11,1,4,0,1,0,2,2,2,0,8,0,1,0,0,1,0,0,0,0,0,0,0,9,0,1,1,1,0,0,4,2,2,1,0,2,0,1,0,4,2,0,0,0,0,3,0,2,10,0,3,0,1,0,1,0,0,3,0,0,1,1,2,0,7,2,0
543787,7,1,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,5,0
1016495,3,1,2,0,0,5,3,2,2,0,0,1,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,1,2,2,0,2,0,2,1,4,3,2,0,0,2,1,0,3,10,0,6,0,1,0,1,0,0,0,4,0,2,1,1,0,14,1,0
2136601,6,1,1,0,0,1,5,2,2,0,0,0,0,3,4,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,2,1,2,5,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,10,1,0,0,0,0,0,5,0,2,1,1,1,10,1,1
525313,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,221,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
488754,6,1,1,0,0,1,3,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,5,1,2,0,4,0,1,2,1,2,2,0,2,0,2,1,0,4,0,0,0,2,1,0,4,10,0,6,8,1,0,0,0,0,0,3,0,2,1,1,0,14,1,1
1842120,5,1,1,0,0,1,3,2,2,0,0,3,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,2,2,2,1,0,0,1,1,0,2,21,0,1,0,1,0,1,0,0,0,3,0,1,1,2,0,11,1,0
292319,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,4,0,2,0,112,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
809449,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1400035,2,11,1,0,0,1,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,2,2,4,0,0,4,2,2,6,0,2,0,2,2,0,2,2,0,221,0,2,1,2,10,1,6,0,2,0,0,0,0,2,0,0,1,1,2,0,7,1,0
1837387,1,3,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,221,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1937511,5,3,1,0,0,1,4,2,2,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,2,0,1,0,0,1,1,0,0,10,0,1,0,1,0,1,0,0,0,5,0,0,2,1,0,10,1,0
487803,4,0,1,0,4,1,1,2,2,1,0,0,0,3,5,1,2,0,0,0,0,0,0,0,5,0,1,0,4,0,1,4,2,2,6,0,2,6,2,1,0,3,9,0,0,1,1,0,3,52,0,6,0,1,0,0,0,0,0,4,0,2,1,0,0,10,1,0
2398593,5,11,1,0,0,1,2,2,2,0,0,4,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,2,2,2,0,0,0,2,1,0,2,10,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,10,1,0
1368675,1,9,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,1,2,4,0,2,0,141,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1820650,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,112,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452703,6,1,1,0,0,3,3,2,2,1,0,1,0,3,2,0,3,0,0,0,0,0,0,0,10,0,1,0,1,0,4,4,1,2,2,0,2,0,2,1,4,4,0,0,0,0,1,0,4,10,0,3,0,1,0,1,0,0,0,5,0,2,1,1,0,11,1,0
2123390,7,1,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,1,0,2,2,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,6,0
1330929,5,1,2,0,0,1,0,2,2,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,3,0,2,2,0,0,0,4,2,2,1,0,2,0,2,1,4,2,1,0,0,0,6,0,2,10,0,1,0,2,0,1,0,0,3,0,0,1,1,2,0,11,2,0
997862,3,11,1,0,0,1,3,2,2,0,0,2,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,1,2,1,0,0,1,1,0,2,23,0,1,0,2,0,1,0,0,0,3,0,2,1,1,0,11,1,0
2463873,7,1,1,0,0,1,0,2,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,0,2,2,0,0,0,2,1,2,2,0,2,0,2,2,0,2,0,0,0,0,2,0,3,10,0,1,10,1,0,0,0,0,2,0,0,1,1,2,1,14,1,1
2325817,3,1,2,0,0,4,0,2,2,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,9,0,2,2,4,0,0,4,1,2,3,0,2,0,0,1,0,2,13,0,0,0,6,0,2,10,0,6,0,2,0,0,0,0,3,0,0,1,1,2,0,11,1,0
133682,7,2,1,0,0,1,5,2,2,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,4,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,4,2,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,14,1,0
470311,4,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,1,2,0,0,0,0,0,0,6,0,2,10,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,7,5,0
1800917,7,1,2,0,0,0,0,2,2,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,2,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
525293,5,1,1,0,0,6,4,1,2,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,8,0,2,0,4,0,1,4,1,2,3,0,2,0,2,1,2,2,0,0,0,1,1,0,2,23,0,6,0,1,0,1,0,0,0,4,0,1,1,1,0,10,1,0
351555,5,1,2,0,0,1,4,2,2,0,0,3,0,5,5,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,2,4,1,0,0,6,1,0,4,10,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,13,1,0
436270,7,1,2,0,0,1,0,1,1,0,0,0,0,3,0,0,2,0,0,1,1,0,1,0,4,0,2,2,0,0,0,2,1,2,5,0,2,0,2,1,0,3,1,0,0,0,6,0,3,22,0,1,10,1,0,0,0,0,3,0,0,1,1,2,1,7,2,1
1808448,3,2,1,0,0,4,5,2,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,9,0,2,0,4,0,10,4,2,2,2,0,2,0,1,2,0,2,9,0,0,0,1,0,2,10,0,6,0,2,0,0,0,0,0,2,0,1,1,1,0,14,1,0
2352025,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,2,0,2,1,0,0,2,0,111,0,0,1,2,10,1,6,0,2,0,0,0,0,0,0,0,0,0,2,0,6,0,0
932815,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1480435,3,1,1,0,0,1,3,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,3,0,2,0,4,0,1,4,1,2,5,0,2,0,2,1,0,3,2,0,0,1,1,0,3,10,0,6,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
311247,4,1,2,0,0,1,2,2,2,0,0,3,0,4,4,0,3,0,0,0,0,0,0,1,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,2,2,4,0,0,0,1,1,0,4,10,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,16,1,0
938570,6,3,1,0,0,1,3,2,2,3,0,0,0,4,4,0,2,0,0,1,0,0,0,0,3,0,1,0,0,0,1,4,1,2,5,0,2,0,2,3,0,3,1,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,6,0,1,1,1,0,1,1,0
2378018,5,1,1,0,0,1,2,2,2,0,1,0,0,5,5,0,4,0,0,0,0,0,0,0,5,0,2,0,2,0,12,2,2,2,6,0,2,0,2,1,0,5,0,0,0,0,1,0,5,10,0,4,7,1,0,0,0,0,0,2,0,1,1,1,0,8,1,1
2190223,3,11,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,4,0,0,4,1,2,6,0,2,0,1,1,0,0,2,0,0,0,6,0,0,21,0,6,0,1,0,0,0,0,0,0,0,0,2,2,0,1,4,0
108671,5,0,1,0,0,3,2,2,2,0,0,5,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,2,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
652837,3,1,2,0,0,1,0,2,2,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,7,0,2,2,0,0,0,4,2,2,2,0,2,0,1,2,1,2,0,0,0,0,6,0,2,24,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,11,2,0
1739463,4,1,1,0,0,1,2,2,2,0,0,0,0,4,5,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,22,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,14,1,0
969870,4,11,1,0,0,6,4,2,2,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,5,0,0,0,1,1,0,5,24,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,16,1,0
579754,6,1,2,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,0,0,4,1,2,0,0,2,0,1,1,4,0,0,0,0,0,6,0,2,23,0,5,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
497683,6,2,1,0,0,1,2,2,2,0,0,12,0,3,3,0,1,0,0,0,0,0,0,0,4,1,2,0,0,0,1,2,2,2,6,0,2,0,2,0,4,2,1,0,0,1,1,0,2,10,0,1,8,1,0,1,0,0,0,5,0,2,1,2,0,10,1,1
910701,6,2,1,0,0,1,4,2,2,0,0,5,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,8,1,0
1971787,7,0,1,0,0,1,4,2,2,0,0,0,0,2,2,0,1,0,0,0,1,0,1,0,7,0,2,0,0,0,1,2,2,2,6,0,2,0,2,0,0,2,0,0,0,1,1,0,2,10,0,1,10,1,0,0,0,0,0,1,0,1,1,1,1,8,1,1
533134,7,11,2,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,2,2,0,0,2,0,1,1,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
228339,4,11,1,0,0,1,2,2,2,0,0,0,0,5,5,0,1,0,0,0,0,1,0,1,4,0,2,0,0,0,1,2,2,2,3,0,2,0,2,0,0,2,0,0,0,1,1,0,2,23,0,1,4,1,0,0,0,0,0,1,1,1,1,1,0,10,1,1
1210035,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,221,0,0,1,0,23,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1884635,3,2,1,0,0,1,1,2,2,1,0,0,0,4,3,0,2,0,0,0,0,0,1,0,3,0,1,0,4,0,1,4,2,2,5,0,2,0,2,1,0,3,6,0,0,3,1,0,3,10,0,6,0,1,0,0,0,0,0,5,0,1,1,1,0,10,1,0
626845,1,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,1,1,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
1991328,5,1,2,0,0,6,5,2,2,0,0,3,0,3,2,0,0,1,0,0,0,0,0,1,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,0,4,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,2,0,1,1,2,0,12,1,0
2228609,4,1,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,2,2,2,0,2,0,2,1,0,0,2,0,0,0,6,0,0,10,0,2,0,1,0,0,2,1,3,0,0,0,2,2,0,9,4,0
1183639,4,11,1,0,0,1,2,2,2,0,0,1,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,2,2,1,0,2,0,2,1,4,3,0,0,0,1,1,0,3,10,0,6,0,1,0,1,0,0,0,4,0,1,1,1,0,14,1,0
846667,6,1,2,0,0,1,3,2,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,1,3,1,2,2,0,1,0,2,3,4,3,1,0,0,1,1,0,3,23,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,11,1,0
688811,4,11,1,0,0,1,4,2,2,0,0,4,0,3,3,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,3,0,2,0,2,2,2,2,1,0,0,1,1,0,2,23,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,10,1,0
1602202,3,1,2,0,0,1,2,2,2,0,0,0,0,3,2,0,2,0,0,1,0,0,0,1,1,0,2,0,4,0,1,4,2,2,4,0,2,0,2,1,0,3,4,0,0,1,1,0,3,24,0,6,0,1,0,0,0,0,0,4,0,1,1,1,0,13,1,0
1967812,5,11,1,0,0,1,0,2,2,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,8,0,2,2,0,0,0,4,1,2,3,0,2,0,2,0,4,2,1,0,0,0,6,0,2,22,0,1,0,1,0,1,0,0,3,0,0,2,1,2,0,6,2,0
1457695,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1898883,5,1,1,0,0,1,2,2,2,0,0,4,0,3,3,0,2,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,2,2,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,11,1,0
2425113,6,1,12,0,0,4,1,1,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,2,1,2,3,0,2,0,2,1,0,2,0,0,0,3,1,0,2,10,0,1,10,1,0,0,0,0,0,2,0,2,1,1,1,1,1,1
2389776,3,1,2,0,0,1,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,7,0,2,2,3,0,0,4,2,2,2,0,2,0,2,1,3,0,6,0,0,0,6,0,2,10,0,5,0,1,0,1,2,1,0,0,0,0,2,2,0,8,4,0
1286504,6,1,1,0,0,1,2,2,2,0,0,6,0,2,2,0,1,0,0,1,0,0,1,0,9,0,2,0,1,0,1,4,1,2,1,0,2,0,2,1,4,2,0,0,0,1,1,0,3,10,0,3,0,1,0,1,0,0,0,4,0,2,1,1,0,16,1,0
1896055,6,1,1,0,0,1,0,2,2,1,0,4,0,2,0,0,1,0,0,0,0,0,0,0,9,0,1,2,0,0,0,4,1,2,2,0,2,0,2,1,4,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,0,0,0,1,1,2,0,11,2,0
411273,4,1,1,0,0,6,3,2,2,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,3,0,2,0,2,2,0,3,0,0,0,1,1,0,3,22,0,1,0,1,0,0,0,0,0,3,0,1,1,1,0,8,1,0
1936639,5,2,2,0,0,3,3,2,2,0,0,3,0,5,5,0,2,0,0,0,0,1,0,1,10,0,2,0,3,0,1,4,2,2,2,0,2,0,2,1,2,3,0,0,0,1,1,0,3,10,0,5,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
2260642,6,1,1,0,0,1,3,2,2,0,0,0,0,4,4,0,1,0,0,1,0,0,0,0,8,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,0,2,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,10,1,0
1179280,5,1,1,0,0,1,2,2,2,0,0,2,0,3,4,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,5,0,2,0,2,2,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
