country,city,property_type,furnishing_status,property_size_sqft,price,constructed_year,previous_owners,rooms,bathrooms,garage,garden,crime_cases_reported,legal_cases_on_property,customer_salary,loan_amount,loan_tenure_years,monthly_expenses,down_payment,emi_to_income_ratio,satisfaction_score,neighbourhood_rating,connectivity_score,decision
6,9,2,0,4422,659341,1962,3,7,3,0,0,1,0,10301,389073,30,3264,270268,0.24,8,5,1,1
3,33,3,2,1097,418511,2005,1,5,3,1,0,0,0,82945,325530,25,3485,92981,0.03,7,6,4,1
4,28,5,2,6000,2521053,1970,2,2,1,0,1,1,0,56490,2090671,30,11465,430382,0.23,1,8,4,0
6,1,1,0,3828,570005,1960,0,6,5,1,0,1,1,2867,284018,25,3296,285987,0.67,9,8,4,0
3,32,0,1,3133,1192345,1996,3,3,3,1,0,0,0,66455,925449,20,9165,266896,0.1,9,4,1,1
2,38,1,2,4965,1740394,2012,3,3,2,1,0,0,0,48170,1247714,15,19890,492680,0.23,5,6,1,0
8,34,4,1,1533,1073350,1984,5,5,5,0,0,1,0,59685,478104,25,9480,595246,0.05,4,1,7,0
5,3,4,0,5514,1654649,1982,6,3,2,1,0,1,0,27020,1401968,20,8680,252681,0.39,8,9,2,1
1,30,0,2,3127,623072,1971,1,7,3,1,0,2,0,24678,303132,20,19415,319940,0.09,6,8,10,0
5,11,3,0,5929,1778650,1984,2,8,3,1,0,0,0,51220,1371023,25,14250,407627,0.18,1,10,7,0
0,22,0,1,2916,934033,2021,1,7,2,1,0,0,0,40045,373706,30,11940,560327,0.06,4,3,5,0
1,36,2,0,2500,496473,1990,3,6,1,0,1,0,0,24646,264292,10,19810,232181,0.12,10,6,8,1
2,39,1,1,5428,1895635,2009,4,8,5,1,1,2,0,60395,944164,30,12830,951471,0.1,10,8,1,1
1,30,5,0,4128,830320,2016,5,3,1,0,1,2,1,4692,498249,25,5580,332071,0.72,4,3,6,0
6,7,4,1,4587,692043,1981,5,3,2,0,1,0,0,6944,429526,10,1759,262517,0.7,1,9,10,0
2,38,5,0,698,245419,2020,2,3,1,0,0,1,1,83700,124634,15,7690,120785,0.01,3,7,7,0
4,28,0,0,2627,1103416,1985,2,1,1,0,1,0,0,51055,554436,10,7830,548980,0.12,10,8,3,1
9,6,4,2,3364,603573,1961,5,7,7,1,1,2,1,18120,454776,20,19410,148797,0.19,2,4,3,0
12,26,0,2,1550,773810,1992,5,7,6,1,0,0,0,96035,496726,25,12270,277084,0.03,5,9,6,0
7,15,0,1,1796,812231,2016,1,4,3,1,0,0,0,20220,483959,30,18675,328272,0.15,5,4,6,0
8,34,2,0,3690,2583308,1972,5,7,5,0,1,0,0,72520,2015463,30,2580,567845,0.18,9,8,3,1
7,37,2,2,4584,2059258,2020,2,1,1,1,0,0,0,93785,824771,10,15900,1234487,0.1,6,10,1,0
5,11,5,2,784,236193,2006,1,2,1,0,1,1,1,38075,146984,20,19475,89209,0.03,8,9,8,0
6,9,1,0,444,71553,2003,5,1,1,1,0,0,0,14248,37875,10,1244,33678,0.03,6,1,5,0
4,28,0,1,4643,1949604,2001,3,3,2,1,0,1,0,48090,1538023,25,18295,411581,0.22,8,9,6,1
1,30,3,0,2192,440059,1980,6,3,1,1,1,4,1,20530,252872,15,8240,187187,0.11,9,4,3,0
5,25,2,0,5546,1659962,1989,3,8,5,0,0,0,0,13070,1355073,15,13520,304889,0.9,8,10,10,0
3,32,0,1,2103,796403,1963,6,8,8,1,0,0,1,84795,553681,10,7595,242722,0.07,9,7,8,0
11,20,1,0,497,194891,2019,6,5,5,0,0,0,0,74580,165463,20,15295,29428,0.02,3,4,8,0
5,25,5,0,3710,1110459,1980,5,1,1,1,0,1,0,61740,633057,25,14910,477402,0.07,2,6,4,0
12,8,4,1,2468,1234613,1983,4,8,1,0,1,2,0,47495,594480,30,18015,640133,0.08,2,1,1,0
5,3,4,0,776,230288,2004,3,7,3,1,0,1,1,54890,141326,10,14450,88962,0.03,8,6,6,0
1,36,4,0,5561,1116176,1971,6,2,2,1,1,1,0,28342,862680,25,14550,253496,0.21,1,8,1,0
5,11,3,1,2762,832620,1968,0,3,1,0,1,3,1,64955,560502,25,6835,272118,0.06,3,4,7,0
11,20,5,0,4937,1979517,1972,4,2,2,0,0,2,0,25990,1220597,30,14215,758920,0.3,7,4,6,1
10,0,1,2,3110,1861420,1984,4,2,2,1,1,2,0,45445,1115466,30,16595,745954,0.16,8,10,10,1
3,32,4,2,5117,1943112,2006,2,4,4,1,1,0,0,89875,1444898,20,3215,498214,0.12,2,9,9,0
4,28,1,2,2640,1106372,2010,6,8,2,1,0,1,0,67400,918419,15,17775,187953,0.12,10,2,5,1
2,23,2,0,1039,367688,1983,2,1,1,0,1,1,0,34380,237513,15,14645,130175,0.06,1,3,7,0
1,36,0,1,3034,601881,1991,0,1,1,1,1,1,0,14210,274561,20,10890,327320,0.14,6,9,1,0
5,11,0,1,3136,945090,2004,1,2,2,0,1,0,1,53900,697200,20,6870,247890,0.1,3,4,6,0
2,23,5,2,2746,960358,1966,4,4,1,1,1,0,0,34040,450259,30,14570,510099,0.08,5,9,9,0
9,6,0,2,4605,825189,2016,5,4,3,0,1,1,0,35068,485346,30,5295,339843,0.09,1,9,1,0
0,35,5,1,3651,1169643,1986,0,2,1,1,0,1,0,97650,983253,10,9650,186390,0.11,8,6,8,1
3,33,3,1,3029,1148916,1988,5,8,1,1,1,1,0,42600,687166,25,13060,461750,0.11,10,8,2,1
6,29,2,1,5265,785928,1996,2,6,6,0,0,1,1,3961,381059,25,3611,404869,0.65,8,3,9,0
7,27,2,0,5417,2435909,1963,3,2,1,0,0,0,0,22310,1346010,20,12770,1089899,0.45,8,9,2,0
6,13,3,1,4921,733518,1989,6,7,1,1,0,1,0,11763,424407,30,2070,309111,0.23,6,5,3,0
4,21,0,2,488,203395,1981,1,8,3,1,1,2,0,86320,111573,25,13570,91822,0.01,6,5,1,0
8,34,4,2,1719,1205460,1984,0,8,7,0,0,0,0,43805,624651,30,17635,580809,0.09,4,2,4,0
1,30,4,1,5878,1174527,2018,0,5,1,1,0,3,1,5134,988176,15,4775,186351,1.68,8,2,6,0
0,35,4,2,2048,655308,1987,4,6,3,0,0,2,1,15300,537149,20,13655,118159,0.26,8,2,5,0
0,22,5,2,430,133260,1991,1,1,1,1,0,0,0,65360,90084,25,7350,43176,0.01,4,9,10,0
11,16,0,2,3657,1463422,1994,1,8,2,1,0,0,1,73800,634780,25,4310,828642,0.06,5,7,9,0
10,0,1,2,1335,804396,2010,4,7,5,1,0,0,0,50030,660414,20,10350,143982,0.1,4,1,8,0
1,30,0,0,1165,232121,1972,6,4,4,1,0,1,1,33158,125118,10,19835,107003,0.04,1,3,8,0
6,24,4,2,5621,843835,1975,5,5,1,0,0,0,0,19428,627940,20,1951,215895,0.24,7,9,9,1
0,22,2,1,1762,560799,1979,0,4,4,0,1,2,0,93170,365647,30,5875,195152,0.02,6,2,3,0
2,38,2,1,3057,1066084,2017,4,1,1,0,1,1,0,75990,733266,25,17575,332818,0.07,10,4,2,1
3,2,2,0,2978,1133246,1964,3,1,1,1,0,4,1,90810,572275,30,2670,560971,0.04,1,10,4,0
7,15,0,0,5623,2528775,1967,2,6,1,1,1,1,0,32465,1538380,25,12000,990395,0.32,2,4,10,0
4,19,1,0,2324,972568,1980,1,3,3,0,1,0,1,72975,389744,10,3985,582824,0.06,9,6,9,0
9,6,2,2,2011,366547,1965,2,5,5,0,0,0,0,38476,202429,20,12355,164118,0.04,10,9,6,1
10,0,3,1,3312,1991695,2003,6,7,4,0,0,1,0,57975,868621,20,11395,1123074,0.11,6,5,6,0
2,39,4,0,3203,1122827,1991,3,3,2,0,0,1,1,33015,880053,25,4295,242774,0.18,7,7,3,0
6,7,3,1,1863,283621,1984,0,5,2,0,1,0,0,6447,175636,15,2743,107985,0.24,5,5,2,0
12,8,4,1,2765,1381895,1980,1,6,2,1,0,3,0,15685,704010,10,8505,677885,0.51,1,9,2,0
11,4,3,2,914,364875,2000,5,3,1,1,1,1,0,80445,190390,30,19915,174485,0.01,6,8,1,0
2,39,4,0,795,280616,2010,0,6,3,1,1,0,0,59470,191715,25,13475,88901,0.02,3,10,8,0
1,30,2,0,5393,1076227,1986,6,1,1,0,1,1,0,13126,819075,30,15935,257152,0.39,10,2,7,1
6,29,4,0,4506,677809,1999,3,4,3,1,0,2,0,14835,453562,15,1636,224247,0.27,10,1,7,1
5,3,4,2,1356,406608,1964,5,3,3,0,0,0,0,22590,261773,25,10265,144835,0.08,7,4,1,1
4,21,5,0,2384,1002919,1968,3,7,2,1,1,1,0,98300,741895,20,19265,261024,0.06,3,8,3,0
10,0,1,2,5163,3095658,2009,5,5,5,0,1,0,1,15250,2287630,15,5090,808028,1.31,4,9,6,0
9,14,1,2,5082,910821,1979,1,8,8,0,0,3,0,20532,615056,30,14975,295765,0.19,9,4,8,0
0,22,2,0,5007,1599318,1977,5,7,4,0,0,2,0,33980,835209,10,7645,764109,0.28,5,3,8,0
4,28,1,1,2598,1088394,2020,3,3,2,1,1,0,1,65980,694781,30,10555,393613,0.07,3,7,1,0
6,1,1,1,543,77929,1967,4,2,1,0,1,0,0,13136,43267,20,1834,34662,0.02,7,1,8,1
7,37,5,2,3485,1563933,2013,6,2,2,1,1,1,0,72085,873975,10,19290,689958,0.14,1,6,9,0
9,14,4,1,4036,724795,1999,5,1,1,0,0,1,0,22770,467133,25,9155,257662,0.14,4,8,1,0
10,10,2,2,2944,1762930,1967,6,7,7,1,1,0,0,46995,1168218,20,12060,594712,0.19,6,8,8,0
0,35,4,0,3404,1085863,1979,0,5,3,0,1,0,1,41250,601821,10,13680,484042,0.17,7,2,7,0
0,35,4,0,4461,1431687,1971,6,5,1,0,1,0,0,73265,757333,10,9225,674354,0.12,6,6,2,0
7,37,0,0,2098,940879,2000,1,7,5,0,1,0,1,70970,614264,20,13975,326615,0.06,9,2,4,0
8,34,3,0,1122,786057,1994,6,6,3,0,0,2,0,76820,667684,30,10445,118373,0.05,5,7,2,0
10,0,2,2,2621,1576519,1989,0,6,1,1,0,1,0,75230,1117116,10,17460,459403,0.17,4,5,5,0
11,16,2,0,5674,2267452,1960,0,3,2,0,1,0,1,47230,943490,10,19890,1323962,0.23,2,8,3,0
1,30,2,0,5011,1005123,2016,3,6,6,1,0,2,0,20130,440875,20,19780,564248,0.16,2,6,6,0
4,19,1,2,3914,1639217,1986,2,8,6,1,0,1,1,73025,1253362,30,14590,385855,0.11,2,7,9,0
11,4,3,0,4458,1787974,1960,2,4,4,1,1,2,1,50535,1350556,30,10020,437418,0.17,7,1,5,0
8,34,4,2,1542,1083241,2018,2,6,5,0,1,1,0,31435,537107,10,4050,546134,0.19,8,6,9,1
12,12,0,2,1463,731215,2016,3,8,5,1,0,2,0,14200,473089,15,4545,258126,0.29,10,2,2,1
9,6,1,0,5635,1016934,2018,2,4,1,1,1,4,1,27240,806111,15,5370,210823,0.26,6,6,7,0
2,38,0,0,587,202558,1975,1,5,1,0,1,3,0,66275,116458,20,12125,86100,0.01,10,3,3,0
11,4,4,2,5910,2362749,1982,3,1,1,0,0,1,0,47560,1640788,20,6070,721961,0.26,7,1,7,1
9,14,1,1,5769,1038682,1989,6,2,1,1,0,3,1,9198,593281,25,16555,445401,0.44,8,10,5,0
4,21,1,0,4708,1974568,2020,5,5,1,0,0,1,0,93895,1285552,15,10995,689016,0.12,2,1,6,0
2,39,3,1,3465,1208099,1965,4,8,1,1,1,2,0,99030,511246,25,10635,696853,0.03,10,6,3,1
3,2,2,1,4650,1764607,1972,4,5,3,0,1,3,1,14925,739910,30,19005,1024697,0.31,10,5,3,0
7,37,2,0,3328,1492969,2002,6,5,3,1,0,2,1,62100,758069,25,18015,734900,0.08,5,2,9,0
8,34,5,0,3322,2325592,1993,3,8,8,0,0,2,1,10570,1575987,10,5005,749605,1.69,1,6,1,0
9,6,2,0,1479,269428,1968,3,5,5,0,0,6,0,10912,226386,30,19365,43042,0.13,6,7,1,0
9,14,1,1,3374,604996,1981,5,7,5,1,1,3,1,27252,366566,20,12075,238430,0.1,3,10,4,0
12,12,0,2,3903,1951683,2019,1,2,1,0,1,1,1,48725,936701,10,19405,1014982,0.22,7,2,8,0
6,1,2,2,1149,167524,1982,1,7,7,0,0,1,0,8108,129504,25,1797,38020,0.11,3,7,2,0
12,18,1,1,495,246895,2015,6,4,4,1,1,1,0,53260,188187,30,6450,58708,0.02,9,2,1,1
7,27,5,0,4597,2072719,2012,1,3,1,1,0,0,1,53870,1704696,30,19815,368023,0.2,9,3,10,0
4,28,4,0,852,360977,2008,1,1,1,1,0,2,0,44710,157279,15,3615,203698,0.03,8,1,5,1
0,35,1,0,2254,724314,1961,3,1,1,1,0,0,0,92915,380575,15,13820,343739,0.04,4,7,5,0
0,5,4,0,3577,1146917,1992,0,4,4,0,1,3,0,87885,875476,20,16925,271441,0.07,2,6,1,0
6,7,1,0,953,140008,2016,6,7,5,0,1,1,1,2404,69214,30,1548,70794,0.18,6,3,1,0
0,22,2,0,3062,978461,2023,0,5,4,1,1,0,1,61305,775426,15,11190,203035,0.11,5,7,5,0
11,4,1,2,3661,1460522,1967,5,2,2,0,0,2,0,79620,713119,25,11880,747403,0.06,8,4,1,1
4,28,0,1,3355,1411201,2004,1,5,4,1,0,0,0,69290,921110,10,3640,490091,0.15,4,1,6,0
7,37,4,0,1363,617808,2019,0,1,1,1,0,1,0,73340,308808,15,14740,309000,0.04,1,10,8,0
2,38,3,2,4261,1489138,1973,2,7,6,1,0,1,1,16970,1068299,30,4885,420839,0.4,9,1,10,0
4,19,5,2,790,334939,1983,5,4,3,1,0,0,1,74290,144473,30,13455,190466,0.01,2,3,2,0
11,17,2,1,3566,1426149,2017,3,7,5,1,1,0,0,97575,699864,30,10795,726285,0.05,3,3,1,0
5,3,4,2,2737,817844,2014,4,7,7,1,0,3,0,99545,687368,20,5800,130476,0.05,3,5,5,0
11,17,3,2,2870,1145208,2004,0,4,4,1,1,0,0,19010,494600,20,7150,650608,0.19,8,3,2,1
10,10,4,0,4236,2539317,1997,6,7,4,1,1,2,0,44100,1590108,20,3540,949209,0.27,4,4,10,0
0,35,3,1,988,321096,1992,1,4,4,1,0,1,1,71870,266397,20,7390,54699,0.03,1,10,4,0
9,6,2,1,2880,519648,1960,6,7,1,1,0,1,0,31386,340553,15,10900,179095,0.09,4,2,3,0
5,11,2,1,2848,853548,1968,1,3,2,1,1,5,0,80635,642885,10,11590,210663,0.09,2,9,6,0
2,23,0,2,1919,674876,2001,0,3,2,0,0,0,0,77145,439589,25,5300,235287,0.04,10,7,2,1
10,10,5,0,5676,3406940,1980,2,2,1,0,0,1,0,86960,2189810,30,19045,1217130,0.16,10,4,9,1
12,8,3,2,447,226251,2008,6,6,4,1,0,2,0,24150,176201,10,10065,50050,0.08,4,8,6,0
3,2,5,2,1339,508914,1963,4,2,1,0,1,0,0,56590,381096,25,15155,127818,0.05,4,9,4,0
6,29,0,1,2197,327191,1975,1,7,6,1,1,3,0,10266,216383,25,1511,110808,0.14,2,1,6,0
12,31,3,0,5746,2871074,1978,5,4,1,1,0,0,0,49645,1590786,30,15805,1280288,0.2,10,4,7,1
3,33,5,0,4345,1651606,1989,1,1,1,0,1,1,0,56475,997754,30,7425,653852,0.11,10,3,5,1
0,35,0,2,1774,565832,1996,6,6,2,1,0,1,0,86580,327605,10,17725,238227,0.04,9,2,6,1
4,19,5,0,529,218739,1967,1,4,4,1,0,0,0,63760,100771,10,17000,117968,0.02,2,10,4,0
11,17,2,1,3458,1385995,2013,3,2,2,0,0,0,0,90210,1100580,10,6940,285415,0.14,5,9,2,0
7,37,2,1,5129,2305482,2020,4,3,2,1,1,1,1,79410,1267797,30,6360,1037685,0.1,5,6,5,0
0,35,3,1,4094,1305980,1962,0,5,4,0,0,1,0,52980,597623,20,8830,708357,0.08,7,7,1,1
7,27,4,1,3923,1769194,1980,1,5,1,1,0,1,0,17980,1092278,15,5085,676916,0.53,9,1,9,0
7,15,1,0,2095,941221,1994,3,5,5,1,0,0,1,72775,649862,15,8020,291359,0.08,2,8,7,0
8,34,3,0,603,419419,1974,2,3,3,0,1,0,1,63755,338523,15,19375,80896,0.05,9,3,3,0
12,8,4,0,3131,1561331,1987,5,6,5,0,1,3,0,15115,837728,20,10325,723603,0.41,10,4,6,0
9,6,1,2,4438,801940,2004,3,1,1,0,1,2,0,8522,400282,10,3490,401658,0.53,7,10,8,0
0,35,2,2,2943,944125,2001,4,3,2,0,0,0,0,48640,511075,10,19735,433050,0.12,8,4,6,1
12,31,2,2,534,271718,1969,6,8,7,1,0,1,1,71905,167615,15,8825,104103,0.02,6,6,5,0
11,17,2,2,5492,2198593,1985,4,7,1,0,0,1,0,91090,932119,30,9910,1266474,0.06,6,3,2,0
8,34,1,0,5817,4075055,1995,2,6,3,1,1,1,0,17155,1953531,15,5710,2121524,0.99,2,7,10,0
7,15,2,0,4878,2194614,1998,5,3,3,0,0,2,0,83025,1218328,30,9135,976286,0.09,6,3,3,0
6,1,0,2,5463,820003,2004,6,2,2,0,1,0,0,9256,538583,20,2075,281420,0.43,3,3,3,0
6,1,1,0,2739,415413,1996,1,5,4,1,0,0,0,14570,348520,25,3463,66893,0.16,9,2,6,1
12,31,2,1,3253,1621743,1981,6,1,1,0,0,1,0,86860,810366,30,12660,811377,0.06,5,4,10,0
10,0,0,2,2679,1605555,2007,0,3,2,0,1,1,1,82280,1049564,25,19375,555991,0.09,2,4,2,0
12,26,0,1,3260,1632114,1990,4,6,4,1,1,1,0,91310,876004,30,15445,756110,0.06,8,10,7,1
10,0,1,2,2510,1502059,2014,3,5,4,1,0,0,0,25400,946601,20,16715,555458,0.28,9,1,5,1
8,34,4,2,2781,1943168,1976,1,2,2,1,1,2,1,11435,1554905,30,8090,388263,0.86,8,7,5,0
0,22,2,1,3539,1130898,1993,0,8,2,0,1,0,0,18975,601407,25,13375,529491,0.21,6,2,7,0
1,36,4,1,2457,488580,1966,6,4,1,1,1,0,0,32802,358331,10,5930,130249,0.12,4,7,8,0
5,11,4,0,4260,1279428,1969,5,4,4,0,0,2,0,72970,684102,15,12985,595326,0.08,3,2,7,0
4,28,3,2,3585,1506121,1983,2,1,1,0,1,1,0,21525,667404,10,6410,838717,0.35,2,2,3,0
0,5,4,1,4560,1459811,2014,5,7,1,1,0,2,0,86590,1166340,25,5190,293471,0.09,2,8,7,0
9,6,5,1,4815,871123,2020,4,4,2,1,1,1,0,29520,476772,10,7925,394351,0.18,8,2,3,1
9,14,0,2,4652,839822,1962,3,1,1,0,0,4,1,23376,696056,10,7590,143766,0.34,4,6,3,0
2,38,0,1,3431,1201494,1970,6,2,1,0,1,0,0,62145,481452,10,7590,720042,0.09,2,1,7,0
10,0,5,0,1426,851710,1976,2,4,3,1,0,2,0,71905,451852,30,12025,399858,0.04,4,5,2,0
7,37,0,0,2466,1109647,1990,4,7,2,0,0,0,0,17245,462186,15,14215,647461,0.23,5,8,4,0
12,31,2,1,5271,2632868,1992,5,7,5,1,0,0,1,87040,1311808,25,7995,1321060,0.1,3,2,1,0
0,22,3,0,1154,366576,1970,1,8,6,1,0,0,0,69530,170570,20,9635,196006,0.02,6,5,9,0
10,0,0,2,1082,644929,1962,6,7,6,0,1,1,0,37135,371086,20,17960,273843,0.07,7,9,1,1
12,18,2,2,2696,1351734,2016,3,6,1,1,0,2,1,89780,838939,15,18545,512795,0.08,8,6,9,0
0,35,0,1,929,300892,1971,1,4,3,1,0,0,1,61035,129572,30,13455,171320,0.01,4,9,6,0
11,20,0,2,1150,464074,2017,4,5,1,1,0,1,0,95005,190439,25,19730,273635,0.01,4,4,3,0
7,37,3,1,2923,1316304,2017,1,3,3,0,0,1,1,35690,808177,30,10985,508127,0.14,2,10,7,0
11,17,1,2,3623,1446417,1984,3,7,5,0,0,1,1,68295,795672,30,13895,650745,0.07,9,2,3,0
7,27,4,2,4712,2123084,1991,3,4,4,0,0,0,0,89435,1025884,10,15700,1097200,0.13,2,7,1,0
12,18,2,1,5388,2695567,1981,4,1,1,0,0,1,0,80945,2050591,15,12955,644976,0.22,9,8,5,1
0,35,5,2,432,140765,1980,4,8,6,0,1,0,0,33025,91189,25,18180,49576,0.02,9,1,6,1
10,0,5,2,1101,658398,2003,2,5,5,0,1,1,0,80425,276089,10,15900,382309,0.04,5,3,9,0
3,32,1,0,1997,756807,1994,1,4,3,1,0,1,0,46400,583927,30,4975,172880,0.08,6,6,8,0
1,36,0,2,1560,315549,2018,1,4,2,0,0,5,0,35962,191583,15,4885,123966,0.05,4,7,3,0
3,33,2,0,3330,1269085,1972,1,1,1,1,1,1,0,49510,715654,10,14520,553431,0.16,4,8,1,0
1,36,5,2,707,138158,1962,3,3,2,1,1,1,1,12804,71305,15,8135,66853,0.05,2,10,9,0
8,34,2,1,1114,777936,2018,2,4,1,0,0,1,0,65115,562943,15,9855,214993,0.08,1,5,4,0
1,30,0,2,5404,1083653,2009,3,7,3,0,1,1,0,37962,610492,15,7165,473161,0.14,5,3,2,0
7,27,1,1,2874,1295359,1993,4,8,7,0,0,1,1,41060,673374,30,14595,621985,0.1,10,2,6,0
12,12,3,1,3646,1820248,1966,6,1,1,0,1,1,0,28040,1258595,30,15640,561653,0.28,7,5,6,1
5,25,1,1,1147,341197,1987,3,5,4,0,1,2,0,80800,270515,30,10820,70682,0.02,4,10,4,0
6,7,0,1,3881,584625,1968,0,7,5,1,0,3,0,14576,368385,10,1265,216240,0.29,5,6,3,0
11,4,3,1,5277,2115620,1970,4,6,1,1,1,2,0,62575,1526892,25,4330,588728,0.16,1,1,3,0
2,39,5,2,1380,479478,1993,2,1,1,0,1,1,0,89250,318710,10,19140,160768,0.04,4,9,9,0
8,34,5,2,1809,1266078,1971,4,2,2,1,1,0,0,54210,761818,30,19280,504260,0.09,6,7,8,0
0,22,2,0,3905,1246231,2002,0,7,6,1,0,1,0,50960,506783,25,8755,739448,0.07,7,2,4,1
6,24,4,1,5778,866931,1970,2,3,3,1,0,5,0,15137,669198,20,903,197733,0.33,1,10,4,0
4,19,0,2,2365,993144,2013,5,5,5,0,1,1,0,80760,594366,15,16440,398778,0.06,8,1,1,1
4,28,5,2,3851,1622387,1989,1,1,1,1,0,1,0,81420,879913,20,13175,742474,0.08,8,1,3,1
7,15,1,0,2832,1278481,1992,2,1,1,0,1,2,0,41940,1014211,25,18450,264270,0.16,6,10,5,0
9,6,1,1,1170,215089,2010,6,5,4,0,1,0,0,32402,144012,10,14765,71077,0.05,4,5,5,0
5,25,2,0,874,263057,2008,3,8,4,0,0,1,0,78320,144202,20,16110,118855,0.01,1,7,6,0
9,6,4,1,1205,216665,2009,1,8,2,1,1,1,1,9130,108273,10,15340,108392,0.13,10,4,10,0
11,17,4,1,3953,1582216,1984,2,6,6,0,0,5,0,70225,1310350,15,18310,271866,0.16,8,7,9,0
10,0,0,2,2300,1379400,1999,1,4,4,0,0,0,0,11085,588284,30,12355,791116,0.34,10,6,3,1
5,3,5,1,5774,1733298,1967,6,2,1,0,0,1,0,25735,856134,20,11195,877164,0.25,2,8,4,0
10,10,1,2,1278,769404,2003,2,8,8,1,1,2,0,49795,347606,25,6565,421798,0.05,9,10,4,1
1,36,4,2,1346,270690,1986,0,4,4,0,1,2,1,4630,111650,15,16405,159040,0.21,9,6,7,0
3,2,3,1,2233,846090,1984,1,1,1,0,1,1,0,12260,581101,15,17825,264989,0.41,3,3,5,0
8,34,2,0,4035,2823807,2004,1,7,1,0,0,1,0,24840,1162434,10,12100,1661373,0.53,6,1,5,0
10,0,4,0,4733,2835249,2013,3,8,8,1,0,0,0,57080,2341010,10,13135,494239,0.47,2,5,1,0
4,28,5,0,4399,1845340,2003,3,3,1,0,0,1,0,70780,1148508,15,19185,696832,0.14,6,7,2,0
8,34,0,0,1779,1243940,1971,2,6,6,0,0,0,0,36410,628919,25,18560,615021,0.12,4,8,4,0
8,34,1,0,4530,3174953,2009,4,4,1,1,0,4,0,67340,2673509,25,11040,501444,0.27,1,9,5,0
0,22,5,0,718,229212,2007,4,3,3,0,1,0,0,58770,164395,30,9300,64817,0.02,2,2,6,0
0,35,1,2,4652,1491593,2021,5,1,1,1,0,3,1,95395,631450,20,8785,860143,0.05,7,1,7,0
2,39,0,2,1877,653249,2018,0,6,1,0,0,1,0,77550,338759,25,12620,314490,0.03,9,5,2,1
7,27,4,2,5899,2654685,1990,2,8,3,1,1,2,1,78195,1079839,25,10370,1574846,0.09,8,5,1,0
5,11,4,2,5717,1715594,1970,6,6,3,0,0,1,1,70420,1349130,10,6805,366464,0.22,7,7,1,0
7,37,1,2,2586,1163450,1986,3,2,1,0,0,2,1,91445,644161,30,15900,519289,0.04,2,3,4,0
12,31,4,2,4733,2363133,2009,0,8,7,0,0,1,0,15720,1717239,25,19245,645894,0.74,10,2,4,0
3,2,0,1,4986,1890871,2006,6,6,5,1,1,1,0,51095,1394516,10,17115,496355,0.31,2,9,8,0
1,30,0,0,4600,919495,1974,5,1,1,1,0,0,1,14996,541205,20,8580,378290,0.27,2,10,9,0
2,39,1,0,4090,1426581,2005,6,6,5,1,1,0,1,45820,953030,25,10235,473551,0.14,6,4,9,0
1,30,0,1,1875,372711,1982,0,2,2,1,0,4,0,22870,310809,25,8400,61902,0.09,7,4,5,0
2,39,4,0,5129,1793025,1996,6,8,2,0,0,0,0,37170,885116,25,11145,907909,0.16,10,6,5,1
11,20,2,2,872,353167,2010,2,1,1,0,1,1,0,47840,284923,10,15770,68244,0.07,4,7,3,0
0,5,5,2,3207,1030682,2019,4,8,7,0,1,2,0,13650,664420,15,7765,366262,0.42,8,8,9,0
4,21,1,1,489,209752,1973,3,7,5,1,1,2,0,98380,176368,20,19725,33384,0.01,5,8,2,0
8,34,2,0,1621,1137085,1974,3,5,4,0,0,0,0,60785,804366,15,10925,332719,0.12,8,9,2,1
7,27,1,1,506,229519,1983,1,3,3,1,0,2,0,74060,190516,25,6165,39003,0.02,10,4,10,1
1,36,5,2,3401,681041,1983,5,7,5,1,1,3,0,22842,413093,15,3730,267948,0.16,7,5,3,0
7,27,3,0,2136,960005,2020,5,4,2,0,0,1,0,67630,735438,10,14660,224567,0.12,2,9,9,0
6,9,2,1,4865,730867,1975,6,4,3,0,1,0,0,13230,316634,10,3105,414233,0.27,6,10,4,0
12,12,5,2,706,356639,2009,5,6,4,1,1,3,0,11710,246177,15,11415,110462,0.18,1,6,3,0
4,19,4,0,5351,2247635,2016,3,2,1,0,0,0,0,64480,1362030,30,16695,885605,0.13,6,3,2,0
2,38,1,0,4130,1443893,1972,6,7,5,0,0,0,0,66545,986301,10,4940,457592,0.17,5,9,3,0
9,14,5,0,3836,693845,1991,1,7,3,0,0,1,0,25900,409378,25,15460,284467,0.11,7,7,2,1
1,36,1,1,1968,391079,1975,1,1,1,0,0,1,0,32792,324835,25,12635,66244,0.07,9,8,5,1
1,36,2,0,2267,456934,1966,5,6,4,0,1,3,0,5426,379975,10,14475,76959,0.8,4,4,3,0
11,16,4,1,1879,754260,2000,1,1,1,0,0,0,1,67295,356231,30,2595,398029,0.03,5,7,1,0
7,37,0,0,725,323564,1978,4,3,3,0,1,1,0,73160,203017,20,11920,120547,0.02,4,10,1,0
10,10,1,2,1974,1179783,1998,5,7,7,0,1,0,0,50205,886323,15,14560,293460,0.15,7,9,9,1
11,4,1,2,4841,1936475,2023,6,8,4,1,1,1,0,24670,1455824,30,15695,480651,0.37,8,3,1,1
1,36,3,2,4068,810305,1998,0,1,1,0,1,4,0,4720,344286,10,13245,466019,0.83,9,9,7,0
7,27,5,0,4140,1863514,1972,3,7,5,1,0,0,1,41125,1074465,30,12290,789049,0.17,2,2,10,0
9,6,2,1,4648,836561,1984,1,7,1,0,1,1,0,18308,652201,30,9195,184360,0.23,2,4,9,0
